original_row_index,generated_version,item_number,list_item,Full verb phrase,Causality,NP1,verb,NP2,because,pronoun,präposition,adjective + verb,and,NP final,verb final,Generated-Sentence,np2_replacement_status,NP1 - male,NP1 - female,NP2 - male,NP2 - female,verb_bias,Unnamed: 7,Unnamed: 18,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,verb_bias.1,new verb,old verb,german_verb_freq,german_verb_length,Unnamed: 30,Previous-Sentences (04/2026),adj,german_adj_freq,german_adj_length,Susanne_avgRating_Score,Susanne_avgRating_Score.1,20_Best_Verbs,adj_amb
64,both_male,2,92,jubelte …  zu,NP1-Causality,Der Wettkämpfer,jubelte,"dem Trainer zu,",weil,er,bei dem Event,erfolgreich war,und,den Wettkampf,gewann,"Der Wettkämpfer jubelte dem Trainer zu, weil er bei dem Event erfolgreich war und den Wettkampf gewann.",ok_prefix_keep_particle_or_punctuation,Der Wettkämpfer,Die Wettkämpferin,dem Trainer,der Trainerin,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil sie von Anfang an verreist war und den Strand genoss. ",im Urlaub,6,8,75,75,optimal,nonamb
64,both_female,3,92,jubelte …  zu,NP1-Causality,Die Wettkämpferin,jubelte,"der Trainerin zu,",weil,sie,bei dem Event,erfolgreich war,und,den Wettkampf,gewann,"Die Wettkämpferin jubelte der Trainerin zu, weil sie bei dem Event erfolgreich war und den Wettkampf gewann.",ok_prefix_keep_particle_or_punctuation,Der Wettkämpfer,Die Wettkämpferin,dem Trainer,der Trainerin,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil sie von Anfang an verreist war und den Strand genoss. ",im Urlaub,6,8,75,75,optimal,nonamb
64,swapped,4,92,jubelte …  zu,NP1-Causality,Die Wettkämpferin,jubelte,"dem Trainer zu,",weil,sie,bei dem Event,erfolgreich war,und,den Wettkampf,gewann,"Die Wettkämpferin jubelte dem Trainer zu, weil sie bei dem Event erfolgreich war und den Wettkampf gewann.",ok_prefix_keep_particle_or_punctuation,Der Wettkämpfer,Die Wettkämpferin,dem Trainer,der Trainerin,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil sie von Anfang an verreist war und den Strand genoss. ",im Urlaub,6,8,75,75,optimal,nonamb
65,original,5,92,jubelte …  zu,NP2-Causality,Der Wettkämpfer,jubelte,"der Trainerin zu,",weil,sie,bei dem Event,unterstützend war,und,zum Sieg,beitrug,"Der Wettkämpfer jubelte der Trainerin zu, weil sie bei dem Event unterstützend war und zum Sieg beitrug.",ok_prefix_keep_particle_or_punctuation,Der Wettkämpfer,Die Wettkämpferin,dem Trainer,der Trainerin,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil er von Anfang an gewinnend war und das Strahlen zeigte. ",gewonnen,55.06,8,75,75,optimal,nonamb
65,both_male,6,92,jubelte …  zu,NP2-Causality,Der Wettkämpfer,jubelte,"dem Trainer zu,",weil,er,bei dem Event,unterstützend war,und,zum Sieg,beitrug,"Der Wettkämpfer jubelte dem Trainer zu, weil er bei dem Event unterstützend war und zum Sieg beitrug.",ok_prefix_keep_particle_or_punctuation,Der Wettkämpfer,Die Wettkämpferin,dem Trainer,der Trainerin,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil er von Anfang an gewinnend war und das Strahlen zeigte. ",gewonnen,55.06,8,75,75,optimal,nonamb
65,both_female,7,92,jubelte …  zu,NP2-Causality,Die Wettkämpferin,jubelte,"der Trainerin zu,",weil,sie,bei dem Event,unterstützend war,und,zum Sieg,beitrug,"Die Wettkämpferin jubelte der Trainerin zu, weil sie bei dem Event unterstützend war und zum Sieg beitrug.",ok_prefix_keep_particle_or_punctuation,Der Wettkämpfer,Die Wettkämpferin,dem Trainer,der Trainerin,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil er von Anfang an gewinnend war und das Strahlen zeigte. ",gewonnen,55.06,8,75,75,optimal,nonamb
65,swapped,8,92,jubelte …  zu,NP2-Causality,Die Wettkämpferin,jubelte,"dem Trainer zu,",weil,er,bei dem Event,unterstützend war,und,zum Sieg,beitrug,"Die Wettkämpferin jubelte dem Trainer zu, weil er bei dem Event unterstützend war und zum Sieg beitrug.",ok_prefix_keep_particle_or_punctuation,Der Wettkämpfer,Die Wettkämpferin,dem Trainer,der Trainerin,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil er von Anfang an gewinnend war und das Strahlen zeigte. ",gewonnen,55.06,8,75,75,optimal,nonamb
88,original,1,93,kuschelte,NP1-Causality,Der Witwer,kuschelte,"die Katze, ",weil ,er,über Jahre,fürsorglich war,und,das Tier,liebte,"Der Witwer kuschelte die Katze, weil er über Jahre fürsorglich war und das Tier liebte.",ok_prefix_keep_particle_or_punctuation,Der Witwer,Die Witwe,den Kater,die Katze,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil er von Anfang an fürsorglich war und die Geborgenheit bot.",fürsorglich,1.5,11,60,60,suboptimal,nonamb
88,both_male,2,93,kuschelte,NP1-Causality,Der Witwer,kuschelte,"den Kater, ",weil ,er,über Jahre,fürsorglich war,und,das Tier,liebte,"Der Witwer kuschelte den Kater, weil er über Jahre fürsorglich war und das Tier liebte.",ok_prefix_keep_particle_or_punctuation,Der Witwer,Die Witwe,den Kater,die Katze,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil er von Anfang an fürsorglich war und die Geborgenheit bot.",fürsorglich,1.5,11,60,60,suboptimal,nonamb
88,both_female,3,93,kuschelte,NP1-Causality,Die Witwe,kuschelte,"die Katze, ",weil ,sie,über Jahre,fürsorglich war,und,das Tier,liebte,"Die Witwe kuschelte die Katze, weil sie über Jahre fürsorglich war und das Tier liebte.",ok_prefix_keep_particle_or_punctuation,Der Witwer,Die Witwe,den Kater,die Katze,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil er von Anfang an fürsorglich war und die Geborgenheit bot.",fürsorglich,1.5,11,60,60,suboptimal,nonamb
88,swapped,4,93,kuschelte,NP1-Causality,Die Witwe,kuschelte,"den Kater, ",weil ,sie,über Jahre,fürsorglich war,und,das Tier,liebte,"Die Witwe kuschelte den Kater, weil sie über Jahre fürsorglich war und das Tier liebte.",ok_prefix_keep_particle_or_punctuation,Der Witwer,Die Witwe,den Kater,die Katze,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil er von Anfang an fürsorglich war und die Geborgenheit bot.",fürsorglich,1.5,11,60,60,suboptimal,nonamb
89,original,5,93,kuschelte,NP2-Causality,Der Witwer,kuschelte,"die Katze, ",weil ,sie,über Jahre,anhänglich war,und,Wärme,spendete,"Der Witwer kuschelte die Katze, weil sie über Jahre anhänglich war und Wärme spendete.",ok_prefix_keep_particle_or_punctuation,Der Witwer,Die Witwe,den Kater,die Katze,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil sie von Anfang an weich war und eine Wärme spendete.",weich,22.09,5,60,60,suboptimal,nonamb
89,both_male,6,93,kuschelte,NP2-Causality,Der Witwer,kuschelte,"den Kater, ",weil ,er,über Jahre,anhänglich war,und,Wärme,spendete,"Der Witwer kuschelte den Kater, weil er über Jahre anhänglich war und Wärme spendete.",ok_prefix_keep_particle_or_punctuation,Der Witwer,Die Witwe,den Kater,die Katze,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil sie von Anfang an weich war und eine Wärme spendete.",weich,22.09,5,60,60,suboptimal,nonamb
89,both_female,7,93,kuschelte,NP2-Causality,Die Witwe,kuschelte,"die Katze, ",weil ,sie,über Jahre,anhänglich war,und,Wärme,spendete,"Die Witwe kuschelte die Katze, weil sie über Jahre anhänglich war und Wärme spendete.",ok_prefix_keep_particle_or_punctuation,Der Witwer,Die Witwe,den Kater,die Katze,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil sie von Anfang an weich war und eine Wärme spendete.",weich,22.09,5,60,60,suboptimal,nonamb
89,swapped,8,93,kuschelte,NP2-Causality,Die Witwe,kuschelte,"den Kater, ",weil ,er,über Jahre,anhänglich war,und,Wärme,spendete,"Die Witwe kuschelte den Kater, weil er über Jahre anhänglich war und Wärme spendete.",ok_prefix_keep_particle_or_punctuation,Der Witwer,Die Witwe,den Kater,die Katze,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil sie von Anfang an weich war und eine Wärme spendete.",weich,22.09,5,60,60,suboptimal,nonamb
178,original,1,94,gestand,NP1-Causality,Der Sünder,gestand,"der Priesterin, ",weil,er,am Tag zuvor,frevelhaft  gewesen war,und,Absolution,suchte,"Der Sünder gestand der Priesterin, weil er am Tag zuvor frevelhaft gewesen war und Absolution suchte.",ok_prefix_keep_particle_or_punctuation,Der Sünder,Die Sünderin,dem Priester,der Priesterin,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil er am frühen Morgen schuldig war und die Offenbarung machte.",schuldig,15.04,8,93.75,93.75,optimal,nonamb
178,both_male,2,94,gestand,NP1-Causality,Der Sünder,gestand,"dem Priester, ",weil,er,am Tag zuvor,frevelhaft  gewesen war,und,Absolution,suchte,"Der Sünder gestand dem Priester, weil er am Tag zuvor frevelhaft gewesen war und Absolution suchte.",ok_prefix_keep_particle_or_punctuation,Der Sünder,Die Sünderin,dem Priester,der Priesterin,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil er am frühen Morgen schuldig war und die Offenbarung machte.",schuldig,15.04,8,93.75,93.75,optimal,nonamb
178,both_female,3,94,gestand,NP1-Causality,Die Sünderin,gestand,"der Priesterin, ",weil,sie,am Tag zuvor,frevelhaft  gewesen war,und,Absolution,suchte,"Die Sünderin gestand der Priesterin, weil sie am Tag zuvor frevelhaft gewesen war und Absolution suchte.",ok_prefix_keep_particle_or_punctuation,Der Sünder,Die Sünderin,dem Priester,der Priesterin,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil er am frühen Morgen schuldig war und die Offenbarung machte.",schuldig,15.04,8,93.75,93.75,optimal,nonamb
178,swapped,4,94,gestand,NP1-Causality,Die Sünderin,gestand,"dem Priester, ",weil,sie,am Tag zuvor,frevelhaft  gewesen war,und,Absolution,suchte,"Die Sünderin gestand dem Priester, weil sie am Tag zuvor frevelhaft gewesen war und Absolution suchte.",ok_prefix_keep_particle_or_punctuation,Der Sünder,Die Sünderin,dem Priester,der Priesterin,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil er am frühen Morgen schuldig war und die Offenbarung machte.",schuldig,15.04,8,93.75,93.75,optimal,nonamb
179,original,5,94,gestand,NP2-Causality,Der Sünder,gestand,"der Priesterin, ",weil,sie,am Tag zuvor,vertrauenswürdig war,und,Nachsicht,signalisierte,"Der Sünder gestand der Priesterin, weil sie am Tag zuvor vertrauenswürdig war und Nachsicht signalisierte.",ok_prefix_keep_particle_or_punctuation,Der Sünder,Die Sünderin,dem Priester,der Priesterin,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil sie am frühen Morgen vertrauenswürdig war und die Aufmerksamkeit bot.",vertrauenswürdig,1.98,16,93.75,93.75,optimal,nonamb
179,both_male,6,94,gestand,NP2-Causality,Der Sünder,gestand,"dem Priester, ",weil,er,am Tag zuvor,vertrauenswürdig war,und,Nachsicht,signalisierte,"Der Sünder gestand dem Priester, weil er am Tag zuvor vertrauenswürdig war und Nachsicht signalisierte.",ok_prefix_keep_particle_or_punctuation,Der Sünder,Die Sünderin,dem Priester,der Priesterin,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil sie am frühen Morgen vertrauenswürdig war und die Aufmerksamkeit bot.",vertrauenswürdig,1.98,16,93.75,93.75,optimal,nonamb
179,both_female,7,94,gestand,NP2-Causality,Die Sünderin,gestand,"der Priesterin, ",weil,sie,am Tag zuvor,vertrauenswürdig war,und,Nachsicht,signalisierte,"Die Sünderin gestand der Priesterin, weil sie am Tag zuvor vertrauenswürdig war und Nachsicht signalisierte.",ok_prefix_keep_particle_or_punctuation,Der Sünder,Die Sünderin,dem Priester,der Priesterin,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil sie am frühen Morgen vertrauenswürdig war und die Aufmerksamkeit bot.",vertrauenswürdig,1.98,16,93.75,93.75,optimal,nonamb
179,swapped,8,94,gestand,NP2-Causality,Die Sünderin,gestand,"dem Priester, ",weil,er,am Tag zuvor,vertrauenswürdig war,und,Nachsicht,signalisierte,"Die Sünderin gestand dem Priester, weil er am Tag zuvor vertrauenswürdig war und Nachsicht signalisierte.",ok_prefix_keep_particle_or_punctuation,Der Sünder,Die Sünderin,dem Priester,der Priesterin,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil sie am frühen Morgen vertrauenswürdig war und die Aufmerksamkeit bot.",vertrauenswürdig,1.98,16,93.75,93.75,optimal,nonamb
50,original,1,95,misstraute,NP1-Causality,Der Hund,misstraute,"der Tochter,",weil ,er,von Anfang an,unsozialisiert war,und,Kinder,scheute,"Der Hund misstraute der Tochter, weil er von Anfang an unsozialisiert war und Kinder scheute.",ok_prefix_keep_particle_or_punctuation,Der Hund,Die Hündin,dem Sohn,der Tochter,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil er von Anfang an nicht sozialisiert war und die Scheu zeigte.",sozialisiert,0.95,12,37.5,37.5,suboptimal,nonamb
50,both_male,2,95,misstraute,NP1-Causality,Der Hund,misstraute,"dem Sohn,",weil ,er,von Anfang an,unsozialisiert war,und,Kinder,scheute,"Der Hund misstraute dem Sohn, weil er von Anfang an unsozialisiert war und Kinder scheute.",ok_prefix_keep_particle_or_punctuation,Der Hund,Die Hündin,dem Sohn,der Tochter,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil er von Anfang an nicht sozialisiert war und die Scheu zeigte.",sozialisiert,0.95,12,37.5,37.5,suboptimal,nonamb
50,both_female,3,95,misstraute,NP1-Causality,Die Hündin,misstraute,"der Tochter,",weil ,sie,von Anfang an,unsozialisiert war,und,Kinder,scheute,"Die Hündin misstraute der Tochter, weil sie von Anfang an unsozialisiert war und Kinder scheute.",ok_prefix_keep_particle_or_punctuation,Der Hund,Die Hündin,dem Sohn,der Tochter,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil er von Anfang an nicht sozialisiert war und die Scheu zeigte.",sozialisiert,0.95,12,37.5,37.5,suboptimal,nonamb
50,swapped,4,95,misstraute,NP1-Causality,Die Hündin,misstraute,"dem Sohn,",weil ,sie,von Anfang an,unsozialisiert war,und,Kinder,scheute,"Die Hündin misstraute dem Sohn, weil sie von Anfang an unsozialisiert war und Kinder scheute.",ok_prefix_keep_particle_or_punctuation,Der Hund,Die Hündin,dem Sohn,der Tochter,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil er von Anfang an nicht sozialisiert war und die Scheu zeigte.",sozialisiert,0.95,12,37.5,37.5,suboptimal,nonamb
51,original,5,95,misstraute,NP2-Causality,Der Hund,misstraute,"der Tochter,",weil ,sie,von Anfang an,unvorhersagbar war,und,Hinterhalte,generierte,"Der Hund misstraute der Tochter, weil sie von Anfang an unvorhersagbar war und Hinterhalte generierte.",ok_prefix_keep_particle_or_punctuation,Der Hund,Die Hündin,dem Sohn,der Tochter,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil sie von Anfang an unzuverlässig war und die Grenze überschritt.",unzuverlässig,1.72,13,37.5,37.5,suboptimal,nonamb
51,both_male,6,95,misstraute,NP2-Causality,Der Hund,misstraute,"dem Sohn,",weil ,er,von Anfang an,unvorhersagbar war,und,Hinterhalte,generierte,"Der Hund misstraute dem Sohn, weil er von Anfang an unvorhersagbar war und Hinterhalte generierte.",ok_prefix_keep_particle_or_punctuation,Der Hund,Die Hündin,dem Sohn,der Tochter,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil sie von Anfang an unzuverlässig war und die Grenze überschritt.",unzuverlässig,1.72,13,37.5,37.5,suboptimal,nonamb
51,both_female,7,95,misstraute,NP2-Causality,Die Hündin,misstraute,"der Tochter,",weil ,sie,von Anfang an,unvorhersagbar war,und,Hinterhalte,generierte,"Die Hündin misstraute der Tochter, weil sie von Anfang an unvorhersagbar war und Hinterhalte generierte.",ok_prefix_keep_particle_or_punctuation,Der Hund,Die Hündin,dem Sohn,der Tochter,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil sie von Anfang an unzuverlässig war und die Grenze überschritt.",unzuverlässig,1.72,13,37.5,37.5,suboptimal,nonamb
51,swapped,8,95,misstraute,NP2-Causality,Die Hündin,misstraute,"dem Sohn,",weil ,er,von Anfang an,unvorhersagbar war,und,Hinterhalte,generierte,"Die Hündin misstraute dem Sohn, weil er von Anfang an unvorhersagbar war und Hinterhalte generierte.",ok_prefix_keep_particle_or_punctuation,Der Hund,Die Hündin,dem Sohn,der Tochter,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil sie von Anfang an unzuverlässig war und die Grenze überschritt.",unzuverlässig,1.72,13,37.5,37.5,suboptimal,nonamb
100,original,1,96,filmte,NP1-Causality,Der Ehemann,filmte,"die Nachbarin,",weil ,er,seit Tagen,eifersüchtig war ,und,Misstrauen,entwickelte,"Der Ehemann filmte die Nachbarin, weil er seit Tagen eifersüchtig war und Misstrauen entwickelte.",ok_prefix_keep_particle_or_punctuation,Der Ehemann,Die Ehefrau,den Nachbarn,die Nachbarin,neutral,,,filmed,AgP,6,5,0.73,-3,neutral,filmte,filmte,0.45,6,,"Der Ehemann filmte die Nachbarin, weil er in dem Moment eifersüchtig war und das Misstrauen entwickelte. ",eifersüchtig,3.51,12,68.75,68.75,suboptimal,nonamb
100,both_male,2,96,filmte,NP1-Causality,Der Ehemann,filmte,"den Nachbarn,",weil ,er,seit Tagen,eifersüchtig war ,und,Misstrauen,entwickelte,"Der Ehemann filmte den Nachbarn, weil er seit Tagen eifersüchtig war und Misstrauen entwickelte.",ok_prefix_keep_particle_or_punctuation,Der Ehemann,Die Ehefrau,den Nachbarn,die Nachbarin,neutral,,,filmed,AgP,6,5,0.73,-3,neutral,filmte,filmte,0.45,6,,"Der Ehemann filmte die Nachbarin, weil er in dem Moment eifersüchtig war und das Misstrauen entwickelte. ",eifersüchtig,3.51,12,68.75,68.75,suboptimal,nonamb
100,both_female,3,96,filmte,NP1-Causality,Die Ehefrau,filmte,"die Nachbarin,",weil ,sie,seit Tagen,eifersüchtig war ,und,Misstrauen,entwickelte,"Die Ehefrau filmte die Nachbarin, weil sie seit Tagen eifersüchtig war und Misstrauen entwickelte.",ok_prefix_keep_particle_or_punctuation,Der Ehemann,Die Ehefrau,den Nachbarn,die Nachbarin,neutral,,,filmed,AgP,6,5,0.73,-3,neutral,filmte,filmte,0.45,6,,"Der Ehemann filmte die Nachbarin, weil er in dem Moment eifersüchtig war und das Misstrauen entwickelte. ",eifersüchtig,3.51,12,68.75,68.75,suboptimal,nonamb
100,swapped,4,96,filmte,NP1-Causality,Die Ehefrau,filmte,"den Nachbarn,",weil ,sie,seit Tagen,eifersüchtig war ,und,Misstrauen,entwickelte,"Die Ehefrau filmte den Nachbarn, weil sie seit Tagen eifersüchtig war und Misstrauen entwickelte.",ok_prefix_keep_particle_or_punctuation,Der Ehemann,Die Ehefrau,den Nachbarn,die Nachbarin,neutral,,,filmed,AgP,6,5,0.73,-3,neutral,filmte,filmte,0.45,6,,"Der Ehemann filmte die Nachbarin, weil er in dem Moment eifersüchtig war und das Misstrauen entwickelte. ",eifersüchtig,3.51,12,68.75,68.75,suboptimal,nonamb
101,original,5,96,filmte,NP2-Causality,Der Ehemann,filmte,"die Nachbarin,",weil ,sie,seit Tagen,komisch war,und,Auffälligkeiten,zeigte,"Der Ehemann filmte die Nachbarin, weil sie seit Tagen komisch war und Auffälligkeiten zeigte.",ok_prefix_keep_particle_or_punctuation,Der Ehemann,Die Ehefrau,den Nachbarn,die Nachbarin,neutral,,,filmed,AgP,6,5,0.73,-3,neutral,filmte,filmte,0.45,6,,"Der Ehemann filmte die Nachbarin, weil sie in dem Moment komisch war und die Auffälligkeit zeigte.",komisch,18.62,7,68.75,68.75,suboptimal,nonamb
